"","date","age","gender","comorbidity","comorbidity.N_Y","edu.cat","edu","vaccination_intention","vaccin_campaign","vaccin_encouragement","risk_probability_self","risk_consequence_self","risk_self","risk_probability_other","risk_consequence_other","risk_other","worries_relatives","worries_health","motv_vaccin_ident_2","motv_vaccin_ident_3","motv_vaccin_ident_4","motv_vaccin_exter_1","motv_vaccin_exter_2","motv_vaccin_exter_3","motv_vaccin_distrust_1","motv_vaccin_distrust_4","motv_vaccin_distrust_5","motv_vaccin_effort_1","motv_vaccin_effort_2","motv_vaccin_effort_3","gender.M_F"
"1623","2020-12-04",67,"Female","No",0,"Secundary superior",4,4,2,5,3,4,2.83333333333333,4,3,2.83333333333333,3,4,5,5,3,2,3,2,4,2,2,1,1,1,1
"1624","2020-12-04",73,"Female","Yes",1,"Bachelor technical",5,4,3,3,3,4,2.83333333333333,4,4,3.5,4,2,5,5,5,2,2,2,2,2,2,2,2,2,1
"1625","2020-12-04",79,"Male","Yes",1,"Secundary inferior",3,5,5,5,3,5,3.33333333333333,4,4,3.5,5,4,5,5,5,1,5,3,4,2,2,1,1,1,0
"1626","2020-12-04",23,"Female","No",0,"Master",7,5,4,5,2,4,2.16666666666667,5,5,5,4,2,5,5,5,2,2,4,3,3,3,1,1,1,1
"1627","2020-12-04",30,"Female","No",0,"Bachelor technical",5,4,1,2,1,3,1.33333333333333,3,4,2.83333333333333,4,3,4,4,3,4,4,4,4,3,4,3,2,1,1
"1628","2020-12-04",38,"Male","Yes",1,"Secundary superior",4,4,3,4,2,3,1.83333333333333,3,3,2.33333333333333,4,4,5,5,5,1,5,1,4,2,2,2,1,1,0
"1629","2020-12-04",39,"Male","No",0,"Bachelor university",6,5,4,5,3,2,1.83333333333333,3,2,1.83333333333333,4,4,5,5,5,1,1,1,1,1,1,1,1,1,0
"1630","2020-12-04",75,"Male","Yes",1,"Bachelor technical",5,5,4,5,1,5,1.66666666666667,4,4,3.5,2,2,5,5,5,4,5,2,2,1,2,2,1,1,0
"1631","2020-12-04",22,"Female","No",0,"Bachelor university",6,4,4,4,2,2,1.5,3,4,2.83333333333333,2,4,5,5,5,2,2,2,2,2,4,1,1,1,1
"1632","2020-12-04",26,"Male","No",0,"Master",7,1,1,1,1,1,1,2,2,1.5,3,1,1,1,1,5,4,4,5,3,4,3,2,2,0
"1633","2020-12-04",40,"Male","No",0,"Secundary superior",4,2,1,3,1,2,1.16666666666667,3,2,1.83333333333333,2,1,3,3,3,5,2,4,5,4,4,2,3,2,0
"1634","2020-12-04",58,"Male","No",0,"Master",7,5,4,4,2,4,2.16666666666667,4,3,2.83333333333333,3,2,4,5,4,2,4,1,2,2,1,1,2,1,0
"1635","2020-12-04",26,"Female","No",0,"Bachelor technical",5,4,3,4,4,3,2.83333333333333,3,4,2.83333333333333,5,5,4,4,4,3,3,4,2,3,3,1,1,1,1
"1636","2020-12-04",62,"Male","Yes",1,"Bachelor university",6,5,5,5,2,4,2.16666666666667,4,4,3.5,4,1,5,5,5,1,1,1,2,1,1,1,1,1,0
"1637","2020-12-04",27,"Female","No",0,"Master",7,5,2,4,1,3,1.33333333333333,3,3,2.33333333333333,1,1,5,4,4,2,2,1,2,1,1,2,1,1,1
"1638","2020-12-04",35,"Male","No",0,"Master",7,1,1,1,1,1,1,1,1,1,2,2,1,1,1,5,5,5,5,5,5,1,1,1,0
"1639","2020-12-04",69,"Female","No",0,"Secundary inferior",3,2,1,2,2,4,2.16666666666667,3,4,2.83333333333333,3,3,1,2,2,2,2,3,5,4,5,3,3,2,1
"1640","2020-12-04",51,"Male","No",0,"Secundary superior",4,5,5,5,3,3,2.33333333333333,3,4,2.83333333333333,4,2,5,5,5,2,1,2,3,1,1,1,1,1,0
"1641","2020-12-04",42,"Male","Yes",1,"Bachelor university",6,4,2,3,3,3,2.33333333333333,4,4,3.5,5,4,5,5,5,1,1,1,4,2,4,1,1,1,0
"1642","2020-12-04",25,"Female","No",0,"Secundary superior",4,5,4,5,2,1,1.16666666666667,4,4,3.5,3,2,5,5,5,2,4,2,1,1,2,2,1,1,1
"1643","2020-12-04",48,"Female","No",0,"Bachelor technical",5,4,3,4,2,3,1.83333333333333,4,4,3.5,2,2,4,4,4,2,4,3,4,3,4,2,2,2,1
"1644","2020-12-04",43,"Female","No",0,"Master",7,1,2,3,2,4,2.16666666666667,4,4,3.5,4,4,2,2,2,2,2,3,4,4,5,2,2,2,1
"1645","2020-12-04",26,"Female","No",0,"Master",7,2,1,2,3,2,1.83333333333333,3,3,2.33333333333333,3,1,2,3,3,4,3,4,5,4,5,2,2,2,1
"1646","2020-12-04",57,"Female","No",0,"Bachelor technical",5,1,1,1,2,3,1.83333333333333,4,4,3.5,3,3,1,1,1,4,1,4,3,3,3,3,3,3,1
"1647","2020-12-04",57,"Male","Yes",1,"Master",7,5,4,3,3,3,2.33333333333333,2,3,1.83333333333333,4,4,4,4,5,2,4,1,2,2,2,2,2,2,0
"1648","2020-12-04",60,"Male","No",0,"Secundary inferior",3,5,4,4,3,4,2.83333333333333,4,4,3.5,5,5,5,5,5,1,5,4,1,1,1,1,1,1,0
"1649","2020-12-04",35,"Female","No",0,"Master",7,2,3,2,2,3,1.83333333333333,4,3,2.83333333333333,2,3,4,4,4,1,1,1,3,3,2,2,2,2,1
"1650","2020-12-04",65,"Female","No",0,"Secundary superior",4,5,3,5,2,3,1.83333333333333,3,3,2.33333333333333,3,3,5,5,5,3,3,4,1,1,1,1,1,1,1
"1651","2020-12-04",64,"Female","No",0,"Bachelor technical",5,5,5,5,1,4,1.5,3,3,2.33333333333333,5,2,5,5,5,5,5,1,5,3,3,1,1,1,1
"1652","2020-12-04",22,"Female","No",0,"Master",7,2,2,3,3,3,2.33333333333333,3,3,2.33333333333333,4,1,4,3,3,5,3,2,5,4,4,2,2,1,1
"1653","2020-12-04",58,"Male","No",0,"Secundary superior",4,5,4,5,2,4,2.16666666666667,4,4,3.5,4,3,5,5,5,2,2,2,1,1,1,1,1,1,0
"1654","2020-12-04",26,"Male","No",0,"Bachelor technical",5,5,2,5,2,2,1.5,4,3,2.83333333333333,4,4,5,1,5,1,4,4,2,2,3,1,1,1,0
"1655","2020-12-04",57,"Male","Yes",1,"Master",7,5,5,5,2,5,2.5,3,4,2.83333333333333,4,3,5,5,5,2,4,3,3,1,1,1,1,1,0
"1656","2020-12-04",23,"Female","No",0,"Master",7,4,2,3,2,2,1.5,3,4,2.83333333333333,3,2,4,4,3,2,2,2,4,3,2,2,2,2,1
"1657","2020-12-04",52,"Female","No",0,"Secundary superior",4,1,1,2,1,2,1.16666666666667,3,3,2.33333333333333,2,1,1,1,1,1,1,4,5,2,5,1,1,1,1
"1658","2020-12-04",63,"Male","Yes",1,"Bachelor university",6,5,3,4,3,3,2.33333333333333,4,4,3.5,4,3,5,5,4,1,2,2,2,2,2,2,1,1,0
"1659","2020-12-04",29,"Female","No",0,"Master",7,2,2,3,2,3,1.83333333333333,3,3,2.33333333333333,4,5,2,4,4,2,4,2,5,4,4,1,2,2,1
"1660","2020-12-04",52,"Male","No",0,"Secundary superior",4,5,5,5,3,4,2.83333333333333,4,4,3.5,5,2,5,5,5,2,1,1,1,1,1,1,1,1,0
"1661","2020-12-04",69,"Male","No",0,"Master",7,4,4,5,2,5,2.5,4,5,4.16666666666667,4,4,5,5,5,1,3,1,4,2,2,1,1,1,0
"1662","2020-12-04",37,"Male","Yes",1,"Bachelor technical",5,5,3,4,2,3,1.83333333333333,4,4,3.5,4,4,4,4,4,1,1,2,3,2,2,2,2,2,0
"1663","2020-12-04",67,"Female","No",0,"Secundary superior",4,5,3,5,2,2,1.5,3,3,2.33333333333333,3,2,5,5,4,1,4,3,3,1,1,1,1,1,1
"1664","2020-12-04",36,"Male","No",0,"Master",7,2,1,3,1,2,1.16666666666667,3,3,2.33333333333333,3,2,1,1,1,2,2,1,4,3,3,2,3,2,0
"1665","2020-12-04",75,"Male","Yes",1,"Bachelor technical",5,5,5,5,3,4,2.83333333333333,4,4,3.5,4,4,5,5,5,1,5,5,4,3,3,3,3,3,0
"1666","2020-12-04",56,"Male","No",0,"Secundary superior",4,4,5,5,1,5,1.66666666666667,3,3,2.33333333333333,5,3,5,5,5,2,2,1,2,1,2,1,1,1,0
"1667","2020-12-04",21,"Female","No",0,"Bachelor technical",5,5,5,5,2,5,2.5,4,4,3.5,5,2,5,5,5,1,4,4,2,1,2,1,1,1,1
"1668","2020-12-04",62,"Male","No",0,"Secundary superior",4,5,4,4,2,4,2.16666666666667,3,4,2.83333333333333,3,2,5,5,5,1,2,2,2,1,1,1,1,2,0
"1669","2020-12-04",46,"Female","No",0,"Bachelor technical",5,4,4,4,2,4,2.16666666666667,3,4,2.83333333333333,4,4,4,4,4,2,3,2,4,2,3,2,2,2,1
"1670","2020-12-04",62,"Male","No",0,"Master",7,5,5,5,2,3,1.83333333333333,4,3,2.83333333333333,1,1,5,5,5,1,5,3,1,1,1,1,1,1,0
"1671","2020-12-04",55,"Male","No",0,"Bachelor technical",5,5,4,4,3,3,2.33333333333333,3,3,2.33333333333333,3,3,5,5,5,2,5,2,2,1,1,1,1,2,0
"1672","2020-12-04",50,"Male","No",0,"Master",7,5,3,5,2,3,1.83333333333333,4,3,2.83333333333333,4,3,4,4,5,2,2,3,4,2,3,1,2,2,0
"1673","2020-12-04",74,"Male","No",0,"Master",7,5,5,5,2,4,2.16666666666667,4,4,3.5,3,3,5,5,5,1,2,2,1,1,1,1,1,1,0
"1674","2020-12-04",32,"Male","Yes",1,"Bachelor technical",5,3,4,4,4,4,3.5,4,4,3.5,4,3,5,5,4,1,4,3,4,1,2,1,1,2,0
"1675","2020-12-04",69,"Female","Yes",1,"Secundary superior",4,5,3,5,2,5,2.5,5,5,5,5,5,5,5,5,1,5,3,2,2,2,2,1,1,1
"1676","2020-12-04",43,"Female","No",0,"Master",7,2,1,2,2,3,1.83333333333333,3,3,2.33333333333333,5,2,1,2,2,1,1,2,5,4,4,2,1,1,1
"1677","2020-12-04",67,"Female","Yes",1,"Bachelor university",6,4,3,4,2,3,1.83333333333333,3,4,2.83333333333333,3,2,5,5,5,3,3,3,2,1,1,1,1,1,1
"1678","2020-12-04",26,"Male","No",0,"Master",7,5,2,5,3,3,2.33333333333333,3,4,2.83333333333333,3,4,5,5,5,1,1,1,2,1,1,1,1,1,0
"1679","2020-12-04",46,"Female","No",0,"Bachelor technical",5,4,2,3,2,4,2.16666666666667,3,4,2.83333333333333,3,2,3,3,3,2,3,2,4,3,4,2,2,2,1
"1680","2020-12-04",64,"Male","Yes",1,"Master",7,5,5,5,2,5,2.5,4,4,3.5,4,2,5,5,5,1,5,2,2,1,1,1,1,1,0
"1681","2020-12-04",54,"Male","No",0,"Master",7,5,3,5,3,4,2.83333333333333,3,3,2.33333333333333,4,3,5,5,5,3,3,4,3,2,2,1,1,1,0
"1682","2020-12-04",62,"Male","Yes",1,"Secundary superior",4,5,5,5,3,4,2.83333333333333,4,5,4.16666666666667,5,2,5,5,5,1,5,3,2,2,2,1,1,1,0
"1683","2020-12-04",74,"Male","No",0,"Bachelor technical",5,4,4,5,3,4,2.83333333333333,4,4,3.5,3,3,5,5,5,1,5,2,1,1,1,1,1,1,0
"1684","2020-12-04",37,"Female","No",0,"Bachelor technical",5,5,5,5,3,3,2.33333333333333,4,4,3.5,4,2,5,5,5,1,1,4,1,1,1,1,1,1,1
"1685","2020-12-04",44,"Female","No",0,"Master",7,5,5,5,2,2,1.5,4,4,3.5,1,1,5,5,5,2,2,2,2,1,2,2,2,2,1
"1686","2020-12-04",33,"Female","No",0,"Secundary superior",4,3,3,3,3,4,2.83333333333333,3,4,2.83333333333333,4,3,4,3,3,2,3,2,5,3,5,1,2,1,1
"1687","2020-12-04",30,"Male","No",0,"Master",7,4,4,4,1,1,1,3,2,1.83333333333333,3,1,4,4,3,1,1,1,2,2,2,2,2,2,0
"1688","2020-12-04",57,"Female","No",0,"Master",7,5,5,5,2,3,1.83333333333333,3,3,2.33333333333333,3,2,5,5,5,1,1,3,2,1,2,1,1,1,1
"1689","2020-12-04",38,"Male","No",0,"Bachelor university",6,4,2,4,1,1,1,3,3,2.33333333333333,3,1,5,5,5,2,2,3,4,1,4,1,1,1,0
"1690","2020-12-04",19,"Male","No",0,"Secundary superior",4,4,4,5,3,2,1.83333333333333,3,4,2.83333333333333,4,2,5,3,5,2,4,4,3,1,2,2,2,2,0
"1691","2020-12-04",61,"Female","Yes",1,"Secundary superior",4,5,3,5,1,4,1.5,4,4,3.5,4,5,5,5,5,1,5,4,3,1,2,4,3,3,1
"1692","2020-12-04",55,"Male","No",0,"Bachelor technical",5,5,3,5,2,3,1.83333333333333,4,4,3.5,3,2,5,5,4,2,1,3,2,2,2,2,1,1,0
"1693","2020-12-04",52,"Male","No",0,"Secundary inferior",3,4,3,5,3,3,2.33333333333333,3,3,2.33333333333333,5,3,5,5,4,1,1,1,2,2,3,1,1,1,0
"1694","2020-12-04",63,"Female","Yes",1,"Bachelor technical",5,5,3,5,1,4,1.5,4,5,4.16666666666667,4,3,5,5,5,1,4,2,3,2,2,1,2,1,1
"1695","2020-12-04",60,"Female","No",0,"Secundary superior",4,5,5,4,4,4,3.5,4,5,4.16666666666667,5,3,5,5,5,1,1,1,4,3,2,1,1,1,1
"1696","2020-12-04",32,"Female","No",0,"Master",7,5,5,5,2,3,1.83333333333333,4,4,3.5,4,2,5,5,5,1,5,1,1,1,1,1,1,1,1
"1697","2020-12-04",29,"Male","No",0,"Bachelor technical",5,4,5,5,2,4,2.16666666666667,4,3,2.83333333333333,4,4,5,5,5,2,2,3,4,2,4,1,1,1,0
"1698","2020-12-04",52,"Male","No",0,"Master",7,1,3,3,2,3,1.83333333333333,3,4,2.83333333333333,4,3,5,5,5,5,5,5,5,5,5,5,1,1,0
"1699","2020-12-04",61,"Female","No",0,"Bachelor technical",5,1,3,3,3,4,2.83333333333333,3,4,2.83333333333333,3,3,2,2,2,2,2,2,4,4,4,3,2,3,1
"1700","2020-12-04",59,"Female","Yes",1,"Secundary superior",4,5,5,5,3,4,2.83333333333333,4,4,3.5,5,4,5,5,4,1,1,2,4,2,2,1,1,2,1
"1701","2020-12-04",52,"Female","No",0,"Master",7,3,2,4,3,3,2.33333333333333,3,3,2.33333333333333,1,2,3,4,4,1,1,1,4,4,2,2,1,1,1
"1702","2020-12-04",64,"Female","Yes",1,"Primary",2,5,3,5,2,5,2.5,5,5,5,5,5,5,5,5,1,2,1,3,3,1,1,1,1,1
"1703","2020-12-04",51,"Female","No",0,"Secundary superior",4,3,1,1,1,4,1.5,3,3,2.33333333333333,4,2,2,2,3,4,3,4,5,5,5,2,2,2,1
"1704","2020-12-04",52,"Female","No",0,"Secundary superior",4,1,1,1,1,1,1,2,2,1.5,1,1,1,1,1,5,1,3,5,5,5,3,1,1,1
"1705","2020-12-04",26,"Female","No",0,"Master",7,4,3,4,3,2,1.83333333333333,5,3,3.33333333333333,5,5,4,4,3,2,2,3,4,3,4,1,1,2,1
"1706","2020-12-04",60,"Female","Yes",1,"Secundary superior",4,3,2,3,3,3,2.33333333333333,2,2,1.5,3,2,2,3,2,4,2,4,5,4,4,3,3,2,1
"1707","2020-12-04",27,"Male","No",0,"Secundary superior",4,1,1,1,2,3,1.83333333333333,2,1,1.16666666666667,2,1,1,1,1,5,5,5,4,4,4,1,1,1,0
"1708","2020-12-04",33,"Female","No",0,"Master",7,5,3,4,2,2,1.5,4,3,2.83333333333333,2,2,4,4,5,3,3,3,3,2,3,1,1,2,1
"1709","2020-12-04",42,"Female","No",0,"Bachelor technical",5,1,1,1,2,2,1.5,4,3,2.83333333333333,2,1,1,1,1,1,1,1,4,4,3,2,2,2,1
"1710","2020-12-04",30,"Female","No",0,"Secundary superior",4,2,2,2,2,2,1.5,2,2,1.5,2,2,2,2,3,4,4,4,4,4,4,2,2,2,1
"1711","2020-12-04",44,"Male","No",0,"Master",7,2,2,2,2,2,1.5,3,3,2.33333333333333,2,2,3,4,4,2,2,1,4,4,4,1,1,1,0
"1712","2020-12-04",63,"Female","Yes",1,"Secundary superior",4,1,1,1,3,3,2.33333333333333,4,3,2.83333333333333,3,2,1,1,1,1,1,5,5,1,5,1,1,1,1
"1713","2020-12-04",75,"Female","Yes",1,"Secundary superior",4,4,3,4,3,5,3.33333333333333,4,4,3.5,4,5,5,5,4,2,1,2,4,2,3,2,1,4,1
"1714","2020-12-04",69,"Male","Yes",1,"Secundary superior",4,5,4,4,1,4,1.5,3,4,2.83333333333333,4,2,5,4,5,2,3,3,2,2,2,2,2,2,0
"1715","2020-12-04",34,"Female","No",0,"Secundary superior",4,4,1,4,3,4,2.83333333333333,5,5,5,4,4,5,5,4,2,2,2,4,3,3,1,1,1,1
"1716","2020-12-04",53,"Male","No",0,"Secundary superior",4,2,1,1,3,3,2.33333333333333,3,3,2.33333333333333,3,3,2,3,2,1,1,1,4,3,3,1,3,3,0
"1717","2020-12-04",61,"Male","Yes",1,"Bachelor technical",5,5,4,5,2,3,1.83333333333333,3,4,2.83333333333333,4,3,5,5,5,1,3,3,3,1,1,1,1,1,0
"1718","2020-12-04",52,"Female","No",0,"Secundary superior",4,1,2,2,3,3,2.33333333333333,3,3,2.33333333333333,3,4,1,1,1,4,4,4,5,5,5,1,1,1,1
"1719","2020-12-04",44,"Female","No",0,"Bachelor technical",5,5,3,4,2,2,1.5,4,4,3.5,4,4,5,5,5,1,2,2,3,2,2,1,1,1,1
"1720","2020-12-04",67,"Female","No",0,"Secundary inferior",3,1,2,2,3,4,2.83333333333333,4,4,3.5,4,4,2,3,2,2,2,3,4,3,4,2,2,1,1
"1721","2020-12-04",39,"Female","No",0,"Master",7,5,5,5,3,2,1.83333333333333,3,4,2.83333333333333,4,2,5,5,5,1,5,5,1,1,1,1,1,1,1
"1722","2020-12-04",53,"Female","No",0,"Master",7,5,5,5,3,4,2.83333333333333,5,5,5,4,4,5,5,5,1,5,1,2,1,1,1,1,1,1
"1723","2020-12-04",49,"Male","No",0,"Master",7,5,3,4,2,3,1.83333333333333,4,4,3.5,3,2,5,5,5,2,2,2,2,1,2,2,1,1,0
"1724","2020-12-04",69,"Male","No",0,"Secundary superior",4,4,3,3,2,3,1.83333333333333,4,4,3.5,4,3,4,4,4,2,4,2,2,2,2,2,2,2,0
"1725","2020-12-04",61,"Female","Yes",1,"Bachelor university",6,1,1,1,3,2,1.83333333333333,3,3,2.33333333333333,4,3,1,1,1,4,4,4,5,5,5,1,1,1,1
"1726","2020-12-04",32,"Female","No",0,"Bachelor technical",5,3,2,2,4,3,2.83333333333333,3,4,2.83333333333333,4,3,5,5,5,5,5,5,4,2,2,1,1,2,1
"1727","2020-12-04",29,"Female","No",0,"Bachelor technical",5,2,3,3,3,2,1.83333333333333,5,4,4.16666666666667,5,4,2,3,3,2,1,3,5,5,5,2,2,3,1
"1728","2020-12-04",48,"Male","Yes",1,"Secundary inferior",3,4,3,3,2,3,1.83333333333333,3,3,2.33333333333333,4,3,4,4,4,2,2,3,3,2,3,2,2,2,0
"1729","2020-12-04",21,"Male","No",0,"Secundary superior",4,5,4,5,3,3,2.33333333333333,4,4,3.5,5,3,5,5,3,3,1,1,4,1,1,1,1,3,0
"1730","2020-12-04",59,"Female","No",0,"Secundary superior",4,2,1,1,3,2,1.83333333333333,2,2,1.5,3,2,1,1,1,3,2,2,5,5,5,3,5,3,1
"1731","2020-12-04",48,"Female","Yes",1,"Secundary superior",4,3,5,5,4,5,4.16666666666667,4,2,2.16666666666667,5,5,4,4,4,1,4,3,4,3,3,1,1,1,1
"1732","2020-12-04",73,"Male","No",0,"Secundary superior",4,4,2,3,3,4,2.83333333333333,3,3,2.33333333333333,3,1,3,3,3,4,3,4,3,3,3,2,2,2,0
"1733","2020-12-04",30,"Female","No",0,"Master",7,2,2,3,2,2,1.5,3,3,2.33333333333333,2,3,1,1,1,1,2,3,5,4,5,1,1,2,1
"1734","2020-12-04",63,"Female","No",0,"Primary",2,5,5,5,3,4,2.83333333333333,5,5,5,5,4,5,5,5,4,5,5,5,3,2,2,2,2,1
"1735","2020-12-04",22,"Female","No",0,"Bachelor university",6,5,4,5,1,1,1,4,2,2.16666666666667,3,1,5,2,5,2,4,4,2,2,2,1,1,1,1
"1736","2020-12-04",66,"Female","No",0,"Secundary superior",4,5,5,5,3,3,2.33333333333333,3,4,2.83333333333333,4,3,5,5,4,2,2,2,2,2,1,1,1,2,1
"1737","2020-12-04",29,"Female","No",0,"Bachelor university",6,4,4,5,2,3,1.83333333333333,3,4,2.83333333333333,4,2,5,5,5,2,4,4,2,2,2,1,1,1,1
"1738","2020-12-04",27,"Female","No",0,"Bachelor university",6,4,3,4,1,1,1,3,3,2.33333333333333,2,2,5,3,5,3,4,2,2,3,3,1,1,1,1
"1739","2020-12-04",52,"Female","No",0,"Bachelor technical",5,1,1,1,2,2,1.5,3,3,2.33333333333333,3,1,1,1,1,2,1,2,5,4,5,1,2,2,1
"1740","2020-12-04",25,"Female","No",0,"Bachelor technical",5,5,2,4,2,2,1.5,3,3,2.33333333333333,4,2,5,5,5,1,4,3,1,1,1,1,2,1,1
"1741","2020-12-04",55,"Male","No",0,"Master",7,4,1,3,3,4,2.83333333333333,1,2,1.16666666666667,3,3,5,5,4,2,5,3,4,5,5,1,1,1,0
"1742","2020-12-04",71,"Female","Yes",1,"Bachelor technical",5,4,3,3,1,3,1.33333333333333,3,4,2.83333333333333,4,4,4,4,4,1,1,3,4,3,4,1,1,2,1
"1743","2020-12-04",63,"Female","Yes",1,"Bachelor technical",5,3,3,3,3,5,3.33333333333333,3,4,2.83333333333333,5,5,4,4,4,3,4,3,5,3,3,3,2,2,1
"1744","2020-12-04",70,"Female","No",0,"Secundary inferior",3,4,3,4,3,4,2.83333333333333,3,4,2.83333333333333,4,3,4,4,3,1,3,2,3,2,1,2,2,2,1
"1745","2020-12-04",59,"Female","Yes",1,"Bachelor technical",5,3,3,3,2,4,2.16666666666667,4,4,3.5,4,3,3,3,3,1,2,1,5,2,4,1,1,1,1
"1746","2020-12-04",26,"Female","No",0,"Master",7,2,2,4,3,3,2.33333333333333,4,4,3.5,3,2,2,4,4,3,3,2,4,4,4,1,1,1,1
"1747","2020-12-04",52,"Female","No",0,"Secundary superior",4,1,2,2,1,2,1.16666666666667,3,3,2.33333333333333,3,1,1,2,3,2,3,3,5,5,5,2,2,3,1
"1748","2020-12-04",71,"Male","Yes",1,"Secundary superior",4,2,1,1,3,4,2.83333333333333,3,3,2.33333333333333,2,1,1,1,1,4,3,5,2,1,2,2,3,3,0
"1749","2020-12-04",40,"Male","No",0,"Master",7,5,3,5,3,3,2.33333333333333,3,4,2.83333333333333,4,4,4,5,5,2,3,4,3,2,2,1,1,1,0
"1750","2020-12-04",50,"Male","No",0,"Master",7,5,4,4,3,3,2.33333333333333,4,4,3.5,4,3,5,5,5,2,1,2,4,2,2,4,4,2,0
"1751","2020-12-04",23,"Female","No",0,"Bachelor technical",5,2,2,3,3,3,2.33333333333333,4,4,3.5,4,2,2,2,3,2,2,3,4,4,2,1,2,2,1
"1752","2020-12-04",41,"Female","No",0,"Secundary superior",4,2,2,3,2,3,1.83333333333333,4,4,3.5,5,4,3,4,4,3,3,2,4,3,4,2,3,2,1
"1753","2020-12-04",34,"Female","No",0,"Master",7,1,3,3,2,1,1.16666666666667,2,2,1.5,1,1,2,2,3,2,3,2,5,4,5,2,2,2,1
"1754","2020-12-04",35,"Female","No",0,"Master",7,1,1,1,3,1,1.33333333333333,2,2,1.5,1,1,1,1,1,5,1,5,5,5,5,1,3,1,1
"1755","2020-12-04",35,"Female","No",0,"Master",7,1,2,3,2,2,1.5,3,3,2.33333333333333,2,2,1,3,2,4,4,4,5,5,4,2,2,2,1
"1756","2020-12-04",63,"Male","No",0,"Primary",2,4,3,2,2,3,1.83333333333333,4,4,3.5,4,2,4,4,2,2,2,2,4,3,3,2,2,2,0
"1757","2020-12-04",25,"Female","No",0,"Bachelor university",6,5,2,5,2,2,1.5,3,3,2.33333333333333,4,5,5,5,5,1,5,1,4,1,1,1,1,1,1
"1758","2020-12-04",60,"Female","No",0,"Bachelor technical",5,5,4,4,3,4,2.83333333333333,3,4,2.83333333333333,4,4,4,4,4,2,2,2,4,2,4,2,2,2,1
"1759","2020-12-04",64,"Male","No",0,"Master",7,3,4,4,1,2,1.16666666666667,4,5,4.16666666666667,3,2,5,5,4,2,2,2,3,1,2,1,1,1,0
"1760","2020-12-04",31,"Female","No",0,"Master",7,1,1,3,2,2,1.5,4,4,3.5,4,2,2,4,4,4,4,4,5,4,4,2,2,1,1
"1761","2020-12-04",61,"Male","No",0,"Secundary superior",4,5,5,5,2,3,1.83333333333333,3,4,2.83333333333333,3,1,5,5,5,1,1,1,2,2,2,1,1,1,0
"1762","2020-12-04",61,"Female","No",0,"Bachelor technical",5,1,1,1,1,4,1.5,4,5,4.16666666666667,4,3,1,1,2,2,1,3,5,5,5,2,1,1,1
"1763","2020-12-04",54,"Female","No",0,"Master",7,5,5,5,2,3,1.83333333333333,3,4,2.83333333333333,2,2,5,5,5,1,4,3,2,1,1,1,1,1,1
"1764","2020-12-04",75,"Male","No",0,"Secundary superior",4,2,1,2,2,3,1.83333333333333,4,4,3.5,4,3,1,2,2,3,2,3,5,5,5,1,2,2,0
"1765","2020-12-04",43,"Female","Yes",1,"Master",7,4,2,4,2,4,2.16666666666667,4,4,3.5,5,5,4,4,5,2,3,3,3,2,3,2,1,2,1
"1766","2020-12-04",60,"Male","Yes",1,"No diploma",1,5,4,4,2,5,2.5,4,4,3.5,3,4,5,5,5,1,1,1,2,1,1,1,1,1,0
"1767","2020-12-04",64,"Female","No",0,"Bachelor technical",5,4,3,4,3,4,2.83333333333333,4,4,3.5,4,4,5,4,5,3,5,3,4,3,2,1,1,1,1
"1768","2020-12-04",77,"Male","No",0,"Secundary superior",4,3,2,3,2,4,2.16666666666667,4,3,2.83333333333333,4,3,5,3,3,2,3,3,3,3,3,1,2,3,0
"1769","2020-12-04",69,"Male","No",0,"Bachelor technical",5,4,4,5,2,4,2.16666666666667,4,4,3.5,4,2,5,5,5,1,1,1,4,2,2,1,1,1,0
"1770","2020-12-04",62,"Female","No",0,"Secundary superior",4,3,2,3,3,4,2.83333333333333,4,4,3.5,4,3,2,3,3,4,4,3,4,3,3,2,2,2,1
"1771","2020-12-04",50,"Male","No",0,"Bachelor technical",5,5,4,5,2,4,2.16666666666667,4,4,3.5,4,2,5,5,5,1,1,1,4,2,3,1,1,1,0
"1772","2020-12-04",25,"Female","No",0,"Master",7,4,3,5,3,3,2.33333333333333,5,4,4.16666666666667,5,2,5,5,5,1,1,1,2,2,2,1,1,1,1
"1773","2020-12-04",61,"Female","No",0,"Secundary superior",4,2,1,2,4,4,3.5,4,4,3.5,3,3,1,3,1,5,3,3,5,5,5,3,3,4,1
"1774","2020-12-04",38,"Male","No",0,"Bachelor technical",5,3,1,3,4,4,3.5,4,4,3.5,5,4,3,3,3,2,2,2,5,4,5,2,3,1,0
"1775","2020-12-04",61,"Male","Yes",1,"Secundary superior",4,5,5,5,3,5,3.33333333333333,5,5,5,5,2,5,5,5,1,1,3,4,2,2,1,1,1,0
"1776","2020-12-04",61,"Female","No",0,"Secundary superior",4,5,3,5,3,5,3.33333333333333,4,4,3.5,4,5,5,5,4,2,2,5,3,1,2,1,1,1,1
"1777","2020-12-04",59,"Male","Yes",1,"Master",7,5,3,3,3,4,2.83333333333333,4,4,3.5,4,3,5,5,4,1,3,2,4,2,2,2,2,2,0
"1778","2020-12-04",22,"Female","No",0,"Bachelor university",6,4,1,1,2,2,1.5,3,3,2.33333333333333,2,2,3,3,2,4,5,5,2,1,3,2,2,2,1
